FBFIF,07-08-2012,9.8,9.9,9.8,9.8,9.2,1000,6639550,2647,0.07
FEDERALINS,07-08-2012,23.48,23.84,22.86,23.13,22.86,393232,5139366,7563,0.01
FINEFOODS,07-08-2012,16.82,16.82,16.36,16.36,16.36,44000,5355728,12998,0
FIRSTSBANK,07-08-2012,13.36,13.64,13.18,13.27,13.36,151580,5879266,12569,-0.01
FLEASEINT,07-08-2012,34.72,35.12,33.44,33.76,34.4,240000,4534673,10938,-0.02
FUWANGCER,07-08-2012,23.72,23.97,22.98,23.22,23.31,203280,6017591,14842,0
FUWANGFOOD,07-08-2012,25.57,25.73,24.59,24.92,25,310957,5800172,8395,0
GBBPOWER,07-08-2012,27.83,27.83,26.61,26.96,27.39,396980,6511831,3395,-0.02
GEMINISEA,07-08-2012,153.1,156,153.1,153.5,153,300,4773517,6798,0
GLOBALINS,07-08-2012,34.11,34.64,33.21,33.84,33.13,24640,4426283,9137,0.02
GOLDENSON,07-08-2012,43.65,44.52,42.87,43.04,43.39,651475,5734051,10043,-0.01
GP,07-08-2012,191,192,189.3,189.8,189.2,399000,6259042,11568,0
GPHISPAT,07-08-2012,57.27,57.95,55.23,55.61,56.89,685080,5100619,9948,-0.02
GQBALLPEN,07-08-2012,139.58,141,137.5,139.83,137.17,116460,5148450,7936,0.02
GRAMEEN1,07-08-2012,48.8,48.8,45.5,45.9,48.1,144500,4116337,13449,-0.05
GRAMEENS2,07-08-2012,15.4,15.4,14.9,15,15.2,483500,5690133,9004,-0.01
GREENDELMF,07-08-2012,4.8,4.8,4.6,4.6,4.7,31500,5022717,4275,-0.02
GREENDELT,07-08-2012,90,93.48,88.09,89.83,90.26,17825,4696813,3065,0
GSPFINANCE,07-08-2012,31.65,32.09,29.39,29.74,30.7,956225,6457362,7420,-0.03
HAKKANIPUL,07-08-2012,20,20,20,20,20.1,500,6630245,7414,0
HEIDELBCEM,07-08-2012,249.4,251,248,248.5,248.4,15100,5550299,8608,0
HRTEX,07-08-2012,22.5,22.6,21.6,21.7,22,87000,5526029,8580,-0.01
IBBLPBOND,07-08-2012,960,960.5,952,959,957.75,120,4247160,14529,0
IBNSINA,07-08-2012,69.58,71.67,68.42,71,68.75,22800,5318423,2288,0.03
ICB,07-08-2012,1368,1380.8,1352,1360.4,1366.6,1063,6933232,7180,0
ICB1STNRB,07-08-2012,29.1,29.9,27.6,28,27.9,289000,6755252,11882,0
ICB2NDNRB,07-08-2012,16,16,15.3,15.5,15.9,560500,6186957,9862,-0.03
ICB3RDNRB,07-08-2012,4.9,4.9,4.8,4.8,4.8,268500,5236819,13855,0
ICBAMCL2ND,07-08-2012,6.5,7,6.5,6.6,6.7,46000,5531058,12004,-0.01
ICBEPMF1S1,07-08-2012,6.6,6.9,6.5,6.8,6.8,501500,5410602,12544,0
ICBIBANK,07-08-2012,7.3,7.5,7.3,7.4,7.2,96000,6128553,11846,0.03
ICBISLAMIC,07-08-2012,23.5,23.5,22,22.2,23.2,96000,6586341,10538,-0.04
IDLC,07-08-2012,83,83,76.23,76.77,77.08,113880,6551962,6810,0
IFIC,07-08-2012,30,30.55,29.45,29.82,29.73,87340,4357377,3435,0
IFIC1STMF,07-08-2012,7.2,7.5,7,7.2,7.2,537000,4234074,10741,0
IFILISLMF1,07-08-2012,4.4,4.5,4.4,4.4,4.4,107000,6508131,2828,0
ILFSL,07-08-2012,20.5,20.8,20.3,20.4,20.3,151500,5587704,4214,0
IMAMBUTTON,07-08-2012,10.1,10.3,10.1,10.2,10.3,5000,6064301,2375,-0.01
INTECH,07-08-2012,15,15,14.64,14.64,14.82,36850,4114414,2492,-0.01
IPDC,07-08-2012,17.8,18,17.3,17.4,17.6,51500,4009520,4088,-0.01
ISLAMIBANK,07-08-2012,34.19,34.44,34.19,34.27,34.27,276237,6004494,1960,0
ISLAMICFIN,07-08-2012,28.55,28.91,27.82,27.91,28.27,175450,5391477,4688,-0.01
ISLAMIINS,07-08-2012,33.04,33.04,32.41,32.77,32.41,15680,4100002,9113,0.01
ISNLTD,07-08-2012,15.71,16.19,15.71,15.9,15.71,10500,6335492,12731,0.01
JAMUNABANK,07-08-2012,18.2,19,18,18,18.1,704500,6957593,7109,-0.01
JAMUNAOIL,07-08-2012,167.83,169.86,166.78,168.39,166.22,621192,6970563,8527,0.01
JANATAINS,07-08-2012,10.95,11.35,10.95,11.18,10.84,72600,5073542,5599,0.03
JUTESPINN,07-08-2012,73.5,75,73.1,73.4,72.6,1150,4553379,8432,0.01
KARNAPHULI,07-08-2012,31.7,32.6,31.3,31.6,31,114800,4329521,6482,0.02
KAY&QUE,07-08-2012,27,27.5,26.3,26.4,27.1,31500,6974166,10723,-0.03
KEYACOSMET,07-08-2012,31.4,31.82,30.74,30.91,31.07,2710400,4857138,6210,-0.01
KOHINOOR,07-08-2012,112.86,113.23,110.77,111.63,116.92,29250,5526317,7627,-0.05
KPCL,07-08-2012,43.21,43.75,43.04,43.21,42.59,531776,6215632,12944,0.01
LAFSURCEML,07-08-2012,32.7,34.3,32.7,33.9,32.6,929500,6174375,7168,0.04
LANKABAFIN,07-08-2012,56.18,56.27,53.73,54,55.09,653950,4887264,10582,-0.02
LEGACYFOOT,07-08-2012,19.52,19.9,18.86,19.33,18.48,82425,4433154,10728,0.05
LIBRAINFU,07-08-2012,251,251,251,251,257,200,4067015,3026,-0.02
LINDEBD,07-08-2012,511.1,515,511,512.3,514.6,1950,4432270,14466,0
LRGLOBMF1,07-08-2012,9.5,9.9,9.5,9.7,9.9,2000,5534224,6897,-0.02
MAKSONSPIN,07-08-2012,15.4,15.8,15.2,15.3,15.4,455000,4325881,2232,-0.01
MALEKSPIN,07-08-2012,17.6,18.2,17.6,17.7,17.4,301500,4724704,8245,0.02
MARICO,07-08-2012,378,378,362.1,374.8,373.6,2150,5799343,8591,0
MBL1STMF,07-08-2012,6.4,6.4,6,6.2,6.1,6500,4310459,6327,0.02
MEGCONMILK,07-08-2012,11.1,11.1,10.7,10.8,11.2,19000,4966661,10912,-0.04
MEGHNACEM,07-08-2012,120.5,120.5,116.3,117.1,117.1,34600,6188169,3054,0
MEGHNALIFE,07-08-2012,123.5,123.5,119.2,119.7,119.1,99900,5541234,5307,0.01
MEGHNAPET,07-08-2012,6.2,6.7,6.2,6.5,6.8,1500,4600020,5908,-0.04
MERCANBANK,07-08-2012,17.13,17.13,16.76,16.76,16.85,363420,6675868,10265,-0.01
MERCINS,07-08-2012,27.41,28.13,27.23,27.32,27.23,248640,5973135,2601,0
METROSPIN,07-08-2012,14.79,14.96,14.38,14.46,14.79,135520,5894758,1739,-0.02
MICEMENT,07-08-2012,97.27,100.82,96.64,99,96.27,605110,5916608,8267,0.03
MIDASFIN,07-08-2012,46.5,47,44,44.5,47.9,119000,4500266,6619,-0.07
MIRACLEIND,07-08-2012,11.24,11.43,11.14,11.14,11.14,11550,5915551,3893,0
MITHUNKNIT,07-08-2012,48.56,50.22,47.92,48.42,48.71,13363,6405728,12120,-0.01
MJLBD,07-08-2012,74,74.8,72.7,73.6,74,353700,6283386,7777,-0.01
MODERNDYE,07-08-2012,49,49,49,49,48.9,400,6647383,5813,0
MONNOCERA,07-08-2012,39.5,39.5,37.8,38.2,37.9,44750,5748699,13652,0.01
MPETROLEUM,07-08-2012,134.55,135.32,132.31,132.95,132.82,605592,6164462,6495,0
MTBL,07-08-2012,18.82,19,18.82,18.91,18.73,129250,6916169,2171,0.01
NATLIFEINS,07-08-2012,251.54,251.77,250,250.62,252.23,8905,5776455,7807,-0.01
NAVANACNG,07-08-2012,54.86,54.93,52.53,52.75,54.64,441462,3989241,3638,-0.03
NBL,07-08-2012,22.1,22.2,21.6,21.6,21.6,1330800,4269484,8081,0
NCCBANK,07-08-2012,16.91,17,16.36,16.36,16.91,279400,4636453,2175,-0.03
NHFIL,07-08-2012,29.71,29.71,28.76,29.02,29.14,57488,4744738,5902,0
NITOLINS,07-08-2012,38.49,40.47,38.49,39.43,38.21,32330,5004917,12840,0.03
NORTHRNINS,07-08-2012,42.77,44.64,42.77,43.57,42.23,296240,4315938,14305,0.03
NPOLYMAR,07-08-2012,35.7,36.1,35.2,35.7,35.2,6800,5528476,8920,0.01
NTC,07-08-2012,730,736,730,733,724.7,100,4760416,14119,0.01
NTLTUBES,07-08-2012,53.8,54.8,53.1,53.4,53.4,6000,6061824,14061,0
OLYMPIC,07-08-2012,54.22,56,53.78,54.67,52.8,848250,5711086,2829,0.04
ONEBANKLTD,07-08-2012,16.61,16.78,16.26,16.35,16.35,805575,4651378,14027,0
ORIONINFU,07-08-2012,38.8,39,38.1,38.3,37.9,65800,6641515,13125,0.01
PADMALIFE,07-08-2012,65.8,67.1,65,65.1,65.6,95500,6297279,3876,-0.01
PADMAOIL,07-08-2012,200,203.85,200,201.78,201.33,65205,5474568,3910,0
PARAMOUNT,07-08-2012,23.43,23.9,22.86,23.33,22.76,169050,6877942,11775,0.03
PEOPLESINS,07-08-2012,25.4,26.2,25.2,25.5,25,164600,4326817,6612,0.02
PF1STMF,07-08-2012,5.5,5.6,5.5,5.5,5.5,133000,4893036,13850,0
PHARMAID,07-08-2012,153.7,157,152.9,153.2,150.5,16800,4076064,11918,0.02
PHENIXINS,07-08-2012,50,51.28,49.92,50.48,49.44,94750,6378875,1471,0.02
PHOENIXFIN,07-08-2012,42.5,42.5,40.42,40.58,41.42,96000,6012423,2482,-0.02
PHPMF1,07-08-2012,4.8,4.9,4.8,4.8,4.8,392000,4361618,14562,0
PIONEERINS,07-08-2012,71.67,71.67,69.25,69.58,69.92,32400,5492897,9345,0
PLFSL,07-08-2012,28.57,29.11,28.04,28.13,28.21,451584,5733632,3335,0
POPULAR1MF,07-08-2012,5.3,5.3,5.2,5.2,5.2,494000,6495577,13155,0
POPULARLIF,07-08-2012,141.52,143.14,140,142.1,141.52,9450,6647656,11275,0
POWERGRID,07-08-2012,50,51.45,49.45,49.73,49.91,143550,6560798,9937,0
PRAGATIINS,07-08-2012,58.79,59.07,57.01,58.13,56.54,4387,6733553,2451,0.03
PRAGATILIF,07-08-2012,137,137,131.8,134.1,139.9,3000,4584179,4687,-0.04
PREMIERBAN,07-08-2012,14.55,14.55,14,14.09,14.27,522500,4991392,10051,-0.01
PREMIERLEA,07-08-2012,17.9,18,17.5,17.5,17.6,293500,5846223,6042,-0.01
PRIME1ICBA,07-08-2012,5.9,6,5.8,5.8,5.9,44000,6723435,11371,-0.02
PRIMEBANK,07-08-2012,28.36,29,28.18,28.27,28.45,388300,5044100,3873,-0.01
PRIMEFIN,07-08-2012,38.58,38.75,37.58,37.58,37.75,70500,6225293,7835,0
PRIMEINSUR,07-08-2012,38.61,38.61,37.22,37.83,37.22,34788,4736776,7744,0.02
PRIMELIFE,07-08-2012,128,128,122.7,125.9,138.8,7700,5614206,10938,-0.09
PRIMETEX,07-08-2012,18.4,18.6,18,18.3,18.1,24500,6827275,11037,0.01
PROGRESLIF,07-08-2012,99.49,99.92,93.73,96.36,99.83,11800,4566410,14995,-0.03
PROVATIINS,07-08-2012,27.77,28.84,27.41,27.95,27.14,92400,6645166,14510,0.03
PUBALIBANK,07-08-2012,29.8,30.1,29.3,29.4,30,479900,4104304,5739,-0.02
PURABIGEN,07-08-2012,20.91,20.91,20.52,20.58,20.12,79200,5719997,9928,0.02
QSMDRYCELL,07-08-2012,33.88,34.13,33.14,33.14,33.14,102245,5916330,10998,0
RAHIMAFOOD,07-08-2012,16.7,16.7,16,16.2,16.4,20500,5748365,9874,-0.01
RAHIMTEXT,07-08-2012,101.6,101.6,96,99.52,94.48,750,6361101,10888,0.05
RAKCERAMIC,07-08-2012,57.27,57.55,55,55.73,56.27,90640,4105672,7887,-0.01
RANFOUNDRY,07-08-2012,66.6,66.6,63.1,66,65,19500,4998996,13922,0.02
RDFOOD,07-08-2012,22.27,22.73,21.91,22.27,21.82,773300,5416693,7732,0.02
RELIANCE1,07-08-2012,8.5,8.5,8.5,8.5,8.5,3500,4007676,5775,0
RELIANCINS,07-08-2012,72.91,72.91,71.82,72.64,72.55,8800,6259333,11017,0
RENATA,07-08-2012,689.6,693.6,682.4,687.28,689.6,4250,5134645,5294,0
RENWICKJA,07-08-2012,65.2,67.2,65.2,65.3,63.9,3150,4601422,10143,0.02
REPUBLIC,07-08-2012,43.13,44.11,42.23,42.5,42.59,64400,6701120,4330,0
RNSPIN,07-08-2012,28.5,28.9,27.4,27.6,28,4644750,4687113,7867,-0.01
RUPALIBANK,07-08-2012,64.55,65.91,64.55,65.36,64.36,51040,5488567,10632,0.02
RUPALIINS,07-08-2012,36.58,38.67,36.58,38.08,36,872280,4224867,3016,0.06
RUPALILIFE,07-08-2012,106.34,109.64,106.25,107.68,109.55,3360,4274342,2075,-0.02
SAFKOSPINN,07-08-2012,16,16.18,15.64,15.64,15.73,86900,5503507,5810,-0.01
SAIHAMCOT,07-08-2012,21.9,23.2,21.9,22.5,21.9,3589000,6681932,5899,0.03
SAIHAMTEX,07-08-2012,23.4,23.4,22.2,22.5,22,590700,6485764,1814,0.02
SALAMCRST,07-08-2012,52.6,53.8,52.3,52.5,51.1,562500,4999354,14607,0.03
SALVOCHEM,07-08-2012,20.67,21.43,20.38,20.95,19.81,798525,6210360,12670,0.06
SANDHANINS,07-08-2012,76.92,77.69,75.15,75.31,76,63180,4022426,12476,-0.01
SAPORTL,07-08-2012,28.18,28.55,27.82,27.91,27.91,66330,4685127,3119,0
SAVAREFR,07-08-2012,49.9,49.9,49.9,49.9,47.7,50,4806240,1966,0.05
SEBL1STMF,07-08-2012,10.4,10.5,10.3,10.3,10.4,320500,4976338,7116,-0.01
SHAHJABANK,07-08-2012,18.58,18.67,18.33,18.33,18.42,568200,6456974,3137,0
SIBL,07-08-2012,18.18,18.27,18,18.18,18.09,1051875,4841780,7318,0
SINGERBD,07-08-2012,129.6,131.2,128.8,129.2,129.12,36000,5349832,5843,0
SINOBANGLA,07-08-2012,25,25.1,23.9,24,24.5,107000,5698553,4100,-0.02
SONALIANSH,07-08-2012,109.9,110,106.4,108.5,106.2,2400,4940138,10375,0.02
SONARBAINS,07-08-2012,28.57,29.02,28.04,28.57,28.57,33040,4725511,11394,0
SONARGAON,07-08-2012,15.81,16.1,15.62,15.71,15.52,32550,4180611,13843,0.01
SOUTHEASTB,07-08-2012,17.8,18.2,17.7,17.8,17.6,443500,5321808,13096,0.01
SPCERAMICS,07-08-2012,21.74,22.35,21.74,21.91,21.74,305900,6377148,3674,0.01
SQUARETEXT,07-08-2012,85.65,87.3,85.39,85.65,84.52,71415,4321294,4482,0.01
SQURPHARMA,07-08-2012,142.31,142.31,141.1,141.38,141.1,410337,6482029,10134,0
STANCERAM,07-08-2012,25.9,25.9,25.6,25.7,25,3000,6576908,2199,0.03
STANDARINS,07-08-2012,34.96,35.65,34.96,35.22,35.13,11500,6310811,13621,0
STANDBANKL,07-08-2012,15.3,15.3,14.96,14.96,15.13,659295,6352787,2693,-0.01
STYLECRAFT,07-08-2012,750,750,740,745,730.5,200,4942006,2138,0.02
SUMITPOWER,07-08-2012,41.25,42.5,41,41.92,40.33,937680,6407812,11290,0.04
TAKAFULINS,07-08-2012,36.26,36.52,35.65,35.74,35.57,50600,4261900,8312,0
TALLUSPIN,07-08-2012,19.37,19.84,19.13,19.21,19.05,629844,5805712,8984,0.01
TITASGAS,07-08-2012,68.67,69.52,68.1,68.38,67.71,1106700,4950193,12701,0.01
TRUSTB1MF,07-08-2012,7.8,8.1,7.8,7.9,7.9,154000,4877901,11739,0
TRUSTBANK,07-08-2012,19.64,20.18,19.45,19.73,19.64,135850,4458235,8913,0
UCBL,07-08-2012,20.2,20.3,20,20.1,20,572250,5117281,9609,0
ULC,07-08-2012,28.26,28.26,26.61,26.7,26.78,74520,5400048,8540,0
UNIONCAP,07-08-2012,27.14,28.19,26.86,26.95,27.24,80850,6877133,1707,-0.01
UNIQUEHRL,07-08-2012,78,78.8,77.5,77.7,77,860100,6610653,5781,0.01
UNITEDAIR,07-08-2012,12.03,12.27,11.72,11.72,11.88,2816985,5030875,9914,-0.01
UNITEDINS,07-08-2012,44.09,45.09,43.91,44.63,43.28,8872,5069676,14213,0.03
USMANIAGL,07-08-2012,61.36,62.5,61.36,61.59,61.29,2178,5708727,2605,0
UTTARABANK,07-08-2012,32.27,32.27,30.64,30.82,31.73,326040,5619419,9184,-0.03
UTTARAFIN,07-08-2012,80.18,81.45,78.09,78.36,78.82,59125,5239907,3923,-0.01
ZAHINTEX,07-08-2012,30.9,32.1,30.9,31.3,31.5,146500,6144348,8929,-0.01
